SCENARIO_seated_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
11/20/2024 4:43:36 AM,0,0,0,0
11/20/2024 4:43:37 AM,0.04421902,2.279819,0.02715158,2.280409
11/20/2024 4:43:38 AM,0.08625126,-0.05702162,-0.1153688,0.1549216
11/20/2024 4:43:39 AM,0.00420475,-0.04286933,-0.1110883,0.1191472
11/20/2024 4:43:40 AM,0.04750729,-0.03207779,0.1369605,0.1484726
11/20/2024 4:43:41 AM,-0.0193243,0.03183603,0.1299171,0.1351496
11/20/2024 4:43:42 AM,-0.1392307,0.06940198,0.03513813,0.1594883
11/20/2024 4:43:43 AM,0.08418036,-0.3388594,0.1237688,0.3704467
11/20/2024 4:43:44 AM,-0.06488466,-0.2754096,0.03181839,0.284733
11/20/2024 4:43:45 AM,-0.04423809,-0.09119391,-0.02724552,0.1049555
11/20/2024 4:43:46 AM,0.0157423,0.249547,-0.4161415,0.4854846
11/20/2024 4:43:47 AM,0.02388906,-0.0222466,-0.1616273,0.1648908
11/20/2024 4:43:48 AM,-0.06908321,-0.003827095,-0.008709431,0.06973515
11/20/2024 4:43:49 AM,-0.01364946,-0.0413779,0.02478266,0.05012603
11/20/2024 4:43:50 AM,0.08794117,0.003569603,-0.01866961,0.08997191
11/20/2024 4:43:51 AM,-0.02451897,-0.02468956,0.01328659,0.03724631
11/20/2024 4:43:52 AM,0.4421825,-0.3111252,0.08194065,0.5468441
11/20/2024 4:43:53 AM,0.05788851,-0.1140014,0.03685141,0.1330617
11/20/2024 4:43:54 AM,-0.01491594,-0.001890659,0.01625395,0.02214161
11/20/2024 4:43:55 AM,0.01895905,0.01219344,-0.001289368,0.02257848
11/20/2024 4:43:56 AM,-0.05153275,-0.01715171,0.01843262,0.05735474
11/20/2024 4:43:57 AM,-0.4080129,0.3788048,0.05622005,0.5595787
11/20/2024 4:43:58 AM,-0.2904963,0.004293203,-0.07604313,0.300315
11/20/2024 4:43:59 AM,-0.1499233,-0.000951767,-0.06654549,0.1640311
11/20/2024 4:44:00 AM,-0.06389141,-0.02031207,-0.06366873,0.09245756
11/20/2024 4:44:01 AM,0.06186199,0.1299846,-0.02658224,0.1463883
11/20/2024 4:44:02 AM,0.1531038,-0.0109731,0.03109694,0.1566149
11/20/2024 4:44:03 AM,0.08691597,-0.02232265,0.1209621,0.1506138
11/20/2024 4:44:04 AM,0.155107,0.03559339,0.03904867,0.1638593
11/20/2024 4:44:05 AM,0.1839609,0.008645296,-0.04337692,0.1892034
11/20/2024 4:44:06 AM,0.02601385,0.03559232,-0.1269894,0.1344241
11/20/2024 4:44:07 AM,0.054533,-0.01611471,0.02436876,0.06186574
11/20/2024 4:44:08 AM,-0.1203575,0.01241302,-0.06627464,0.1379578
11/20/2024 4:44:09 AM,0.08242416,-0.08812439,0.1922889,0.2270125
11/20/2024 4:44:10 AM,0.01187992,0.02463412,-0.01607513,0.03172353
11/20/2024 4:44:11 AM,-0.01337337,0.05946898,-0.09494972,0.1128311
11/20/2024 4:44:12 AM,-0.01151943,0.01275694,0.1430302,0.1440592
11/20/2024 4:44:13 AM,-0.05375671,-0.007912874,0.0117445,0.05559075
11/20/2024 4:44:14 AM,0.03386497,0.009820938,-0.08835793,0.09513365
11/20/2024 4:44:15 AM,-0.03870869,0.01411283,-0.001858234,0.04124303
11/20/2024 4:44:16 AM,-0.01754236,-0.01482034,-0.007883072,0.02428003
11/20/2024 4:44:17 AM,0.1046977,-0.0255698,-0.0304389,0.1119908
11/20/2024 4:44:18 AM,-0.0438261,0.05802226,0.05926847,0.09380865
11/20/2024 4:44:19 AM,-0.07699728,0.0108676,-0.0201807,0.08033646
11/20/2024 4:44:20 AM,-0.05800581,-0.02566266,-0.1664729,0.1781473
11/20/2024 4:44:21 AM,-0.03342819,0.0009772778,-0.01421595,0.03633858
11/20/2024 4:44:22 AM,0.03610754,-0.001291037,0.01988602,0.04124166
11/20/2024 4:44:23 AM,-0.002554893,-0.001845241,0.02193117,0.02215646
11/20/2024 4:44:24 AM,-0.031672,0.00568068,0.02081203,0.03832136
11/20/2024 4:44:25 AM,-0.007409573,-0.003117085,-0.0006537437,0.008065071
11/20/2024 4:44:26 AM,-0.01050043,0.000451684,0.003090858,0.0109552
11/20/2024 4:44:27 AM,-0.01188421,0.001930356,-0.009093761,0.01508832
11/20/2024 4:44:28 AM,-0.01165915,-0.001117349,0.0006837845,0.01173251
11/20/2024 4:44:29 AM,-0.006682396,-0.0001407862,-0.008986473,0.0111996
11/20/2024 4:44:30 AM,0.02849674,-0.004812956,-0.01648474,0.03327124
11/20/2024 4:44:31 AM,0.06329346,-0.02738714,-0.01520109,0.07062005
11/20/2024 4:44:32 AM,-0.01978731,-0.02547336,0.1780667,0.1809646
11/20/2024 4:44:33 AM,-0.05208349,-0.02981019,0.01438713,0.06171165
11/20/2024 4:44:34 AM,0.01172686,-0.00717783,0.05138826,0.05319581
11/20/2024 4:44:35 AM,0.05306959,-0.002740264,-0.0767231,0.09332912
11/20/2024 4:44:36 AM,0.1438036,-0.09885836,-0.1352701,0.2207951
11/20/2024 4:44:37 AM,0.1831713,-0.1772958,-0.05629396,0.2610642
11/20/2024 4:44:38 AM,-0.05759144,0.01793122,0.07984877,0.1000706
11/20/2024 4:44:39 AM,-0.2791052,0.1774366,0.2068372,0.3900834
11/20/2024 4:44:40 AM,-0.2023449,0.04643524,0.04970217,0.2134713
11/20/2024 4:44:41 AM,-0.113574,0.0132643,-0.09620714,0.149435
11/20/2024 4:44:42 AM,-0.02842903,0.004273653,-0.02886629,0.04073987
11/20/2024 4:44:43 AM,-0.06206131,-0.01348376,-0.08835316,0.1088104
11/20/2024 4:44:44 AM,0.02983284,0.0159899,-0.009861946,0.03525526
11/20/2024 4:44:45 AM,0.03153324,0.05993259,0.02306986,0.07154354
11/20/2024 4:44:46 AM,0.05119133,-0.02718854,0.07078314,0.09148782
11/20/2024 4:44:47 AM,-0.06574535,-0.1356364,0.03185511,0.1540599
11/20/2024 4:44:48 AM,0.1096687,0.05469191,0.05576086,0.1346392
11/20/2024 4:44:49 AM,0.320343,-0.1293159,0.08010149,0.3546244
11/20/2024 4:44:50 AM,0.2736187,-0.3984586,0.002311707,0.4833651
11/20/2024 4:44:51 AM,0.005448341,-0.005251765,-0.003241062,0.00823225
11/20/2024 4:44:52 AM,-0.03104496,0.2516758,-0.07044697,0.2631868
11/20/2024 4:44:53 AM,-0.2561731,0.3312074,-0.1092749,0.4327401
11/20/2024 4:44:54 AM,-0.1022844,0.03912115,-0.0118742,0.1101525
11/20/2024 4:44:55 AM,-0.04397535,0.004799485,-0.0132122,0.0461674
11/20/2024 4:44:56 AM,-0.007744312,-0.01911366,0.001186371,0.02065705
11/20/2024 4:44:57 AM,0.0103693,-0.01213968,-0.001237392,0.01601329
11/20/2024 4:44:58 AM,0.08661509,0.008602142,-0.07987213,0.1181344
11/20/2024 4:44:59 AM,0.09533215,-0.08316183,-0.05641508,0.1385163
11/20/2024 4:45:00 AM,-0.1701317,-0.2373765,0.4666281,0.5504854
11/20/2024 4:45:01 AM,-0.01786947,-0.2822958,0.1295161,0.3111024
11/20/2024 4:45:02 AM,-0.1340256,0.01544464,-0.02515221,0.1372371
11/20/2024 4:45:03 AM,0.008598328,0.2608643,-0.05172825,0.2660825
11/20/2024 4:45:04 AM,0.08208466,0.2939459,-0.2299695,0.3821362
11/20/2024 4:45:05 AM,0.04679108,-0.02146721,-0.029459,0.05931339
11/20/2024 4:45:06 AM,-0.01098061,0.01797986,-0.006020546,0.02191109
11/20/2024 4:45:07 AM,0.007236004,0.03097498,-0.04496813,0.05508123
11/20/2024 4:45:08 AM,0.01322699,0.01503134,-0.04896784,0.05290315
11/20/2024 4:45:09 AM,-0.0497694,-0.003305435,-0.01501083,0.05208881
11/20/2024 4:45:10 AM,-0.009112358,-0.01075292,-0.00583744,0.01525569
11/20/2024 4:45:11 AM,-0.0285759,0.009808183,-0.001393318,0.0302444
11/20/2024 4:45:12 AM,0.07487583,0.1585282,-0.238986,0.2963982
11/20/2024 4:45:13 AM,0.1089215,-0.07132888,0.006800652,0.1303762
11/20/2024 4:45:14 AM,5.197525E-05,-0.04122841,0.1218567,0.1286423
11/20/2024 4:45:15 AM,-0.01704168,-0.0349983,0.08068132,0.08958111
11/20/2024 4:45:16 AM,-0.06860495,0.01468277,-0.02106619,0.07325304
11/20/2024 4:45:17 AM,0.03442335,-0.007332563,-0.02282476,0.04194882
11/20/2024 4:45:18 AM,0.2978539,-0.09561884,-0.09489202,0.3269013
11/20/2024 4:45:19 AM,0.01945782,-0.02203381,-0.01892662,0.03496158
11/20/2024 4:45:20 AM,-0.00120163,-0.002736092,0.0003480911,0.003008534
11/20/2024 4:45:21 AM,-0.01774979,0.01435232,0.01224852,0.02590502
11/20/2024 4:45:22 AM,-0.01198578,0.01081085,0.001785755,0.01623953
11/20/2024 4:45:23 AM,-0.04698753,0.02369666,0.01571178,0.05492012
11/20/2024 4:45:24 AM,-0.01102638,0.009262323,0.007153988,0.01607953
11/20/2024 4:45:25 AM,-0.3437009,0.05099607,0.149775,0.3783695
11/20/2024 4:45:26 AM,-0.2561188,-0.08003223,-0.1371078,0.3013313
11/20/2024 4:45:27 AM,0.02909327,0.001790404,0.003696918,0.02938181
11/20/2024 4:45:28 AM,0.003510475,0.0009582043,-0.006132603,0.007130947
11/20/2024 4:45:29 AM,0.005033493,0.031201,0.09021997,0.09559541
11/20/2024 4:45:30 AM,0.06016302,-0.04202747,0.03985071,0.08351034
11/20/2024 4:45:31 AM,-0.01780558,0.006323218,-0.1389904,0.1402689
11/20/2024 4:45:32 AM,-0.0296402,-0.01438725,-0.01636267,0.03678683
11/20/2024 4:45:33 AM,0.1578035,0.07748556,0.1261897,0.216402
11/20/2024 4:45:34 AM,0.1616721,-0.01024067,0.07292366,0.177653
11/20/2024 4:45:35 AM,0.03851271,-0.01047873,-0.003839493,0.04009706
11/20/2024 4:45:36 AM,-0.06837559,0.01641893,-0.02392054,0.07427648
11/20/2024 4:45:37 AM,-0.03671598,-0.02142096,-0.1356554,0.1421594
11/20/2024 4:45:38 AM,-0.01386833,0.01247847,0.0310154,0.03619389
11/20/2024 4:45:39 AM,0.02178621,0.09640121,-0.06771135,0.1198026
11/20/2024 4:45:40 AM,-0.002700329,0.0006426573,0.006597519,0.007157656
11/20/2024 4:45:41 AM,0.005249023,-0.0004564524,-0.0009183884,0.005348274
11/20/2024 4:45:42 AM,-0.0006489754,-0.00105381,0.002112865,0.00244865
11/20/2024 4:45:43 AM,0.0251627,-0.01635063,0.04874659,0.05724277
11/20/2024 4:45:44 AM,-0.0128274,0.02735972,0.01679516,0.03457129
11/20/2024 4:45:45 AM,-0.01281786,-0.029773,0.07631779,0.08291642
11/20/2024 4:45:46 AM,-0.6189823,-0.1716369,0.7198172,0.9647461
11/20/2024 4:45:47 AM,-0.2136412,-0.09777451,0.8871613,0.9177459
11/20/2024 4:45:48 AM,-0.02519274,-0.09829342,0.1028242,0.1444614
11/20/2024 4:45:49 AM,0.0007328987,-0.001025796,-0.003561497,0.003778049
11/20/2024 4:45:50 AM,0.0008273125,0.0001555681,-0.001341343,0.001583619
11/20/2024 4:45:51 AM,-0.0001721382,-0.0002815723,-0.0008869171,0.0009463279
11/20/2024 4:45:52 AM,0.005725861,-0.002970695,0.004501343,0.007865913
11/20/2024 4:45:53 AM,0.01301289,0.5084438,-0.399313,0.6466338
11/20/2024 4:45:54 AM,0.09250736,-0.06257439,-0.1547871,0.1908722
11/20/2024 4:45:55 AM,0.01940012,-0.09824312,-0.01228333,0.1008908
11/20/2024 4:45:56 AM,-0.02969122,0.2179247,0.009354591,0.2201369
11/20/2024 4:45:57 AM,0.006551743,0.08862352,-0.1958904,0.2151049
11/20/2024 4:45:58 AM,0.01929903,0.02253437,-0.07172298,0.07761725
11/20/2024 4:45:59 AM,-0.01796675,0.01623273,0.02627325,0.03572939
11/20/2024 4:46:00 AM,-0.004907608,0.002948999,-0.006233692,0.00846405
11/20/2024 4:46:01 AM,-0.01799631,-0.004515409,-0.004117012,0.01900542
11/20/2024 4:46:02 AM,-0.08512974,-0.0167377,-0.02517033,0.09033697
11/20/2024 4:46:03 AM,0.8720927,-0.006537437,-0.6031671,1.060377
11/20/2024 4:46:04 AM,0.03758335,-0.009561777,0.04390335,0.05857849
11/20/2024 4:46:05 AM,-0.07635069,-0.008609772,0.05081367,0.09211724
11/20/2024 4:46:06 AM,-0.3082232,-0.1540917,-0.1918921,0.3944216
11/20/2024 4:46:07 AM,-0.4096823,-0.3769659,-0.02957869,0.5575103
11/20/2024 4:46:08 AM,-0.03144932,-0.05495977,-0.01176786,0.06440589
11/20/2024 4:46:09 AM,0.04528141,-0.02549982,0.06300449,0.08167137
11/20/2024 4:46:10 AM,0.007746696,-0.01130581,0.01702023,0.02185225
11/20/2024 4:46:11 AM,9.155273E-05,-0.002069116,0.00020504,0.002081265
11/20/2024 4:46:12 AM,-0.004094124,-0.003959894,0.0006399155,0.005731675
11/20/2024 4:46:13 AM,-0.0455308,-0.007463932,0.0247345,0.05235035
11/20/2024 4:46:14 AM,-0.2069187,-0.04385769,0.1338644,0.2503169
11/20/2024 4:46:15 AM,0.004597664,-0.008126974,0.001414299,0.009443859
11/20/2024 4:46:16 AM,-0.0005269051,0.00112915,-0.0001273155,0.001252525
11/20/2024 4:46:17 AM,-0.0001115799,-3.576279E-06,-0.0001883507,0.0002189494
11/20/2024 4:46:18 AM,-0.0002326965,5.960464E-06,1.28746E-05,0.0002331286
11/20/2024 4:46:19 AM,0.0001087189,-2.944469E-05,-0.0001139641,0.0001602329
11/20/2024 4:46:20 AM,-3.433228E-05,4.768372E-07,0.0001010895,0.0001067615
11/20/2024 4:47:01 AM,2.052145,-0.08042777,1.231715,2.394763
11/20/2024 4:47:03 AM,-0.4069953,0.8895574,-0.8914838,1.323518
11/20/2024 4:47:04 AM,0.01181173,-0.003979683,-0.03746176,0.03948086
11/20/2024 4:47:05 AM,0.01294184,0.01121855,-0.01670837,0.02392732
11/20/2024 4:47:06 AM,0.005182266,0.01928782,-0.0247407,0.03179588
11/20/2024 4:47:07 AM,0.03747654,0.04793239,-0.04145813,0.07362595
11/20/2024 4:47:08 AM,-0.06693459,-0.03854442,-0.02146244,0.08016575
11/20/2024 4:47:09 AM,-0.193079,-0.04907632,-0.05826473,0.2075639
11/20/2024 4:47:10 AM,0.08945704,0.03729415,-0.1760869,0.2009975
11/20/2024 4:47:11 AM,0.06178904,0.0228765,0.06493187,0.09250604
11/20/2024 4:47:12 AM,-0.2178111,-0.06597209,-0.1626115,0.2797079
11/20/2024 4:47:13 AM,0.004361629,0.03268194,0.1062593,0.1112573
11/20/2024 4:47:14 AM,-0.08611822,-0.01849198,-0.1447349,0.1694299
11/20/2024 4:47:15 AM,-0.1455798,-0.07145095,0.01909399,0.163289
11/20/2024 4:47:16 AM,-0.05000973,-0.02129173,0.07136106,0.08970347
11/20/2024 4:47:17 AM,0.07165003,-0.05290937,0.1176367,0.1475517
11/20/2024 4:47:18 AM,-0.001751423,-0.01001382,-0.05625439,0.05716555
11/20/2024 4:47:19 AM,-0.150382,-0.01921272,0.02201223,0.1531941
11/20/2024 4:47:20 AM,-0.0002541542,-0.1620357,0.02359772,0.1637452
11/20/2024 4:47:21 AM,-0.01209593,-0.3045187,-0.01922512,0.3053646
11/20/2024 4:47:22 AM,-0.02248001,0.1740022,-0.2920361,0.3406863
11/20/2024 4:47:23 AM,-0.02454185,0.1221913,-0.2480135,0.2775675
11/20/2024 4:47:24 AM,-0.04236269,-0.07294428,0.03818274,0.09259258
11/20/2024 4:47:25 AM,0.03970575,0.06222284,-0.04141045,0.08463483
11/20/2024 4:47:26 AM,0.002536774,-0.001741409,-0.0160861,0.01637774
11/20/2024 4:47:27 AM,0.007308006,-0.0006757975,-0.004261017,0.008486455
11/20/2024 4:47:28 AM,-0.001140118,0.0003635883,-0.005168915,0.005305633
11/20/2024 4:47:29 AM,-0.004517555,-0.001496077,-0.0001983643,0.004762971
SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
11/20/2024 4:47:29 AM,0,0,0,0
11/20/2024 4:47:30 AM,-0.04122877,1.800847,-0.4352231,1.853151
11/20/2024 4:47:31 AM,0.05880976,-0.04911208,0.1190209,0.1415506
11/20/2024 4:47:32 AM,0.02043343,0.02332306,0.04382324,0.05368395
11/20/2024 4:47:33 AM,-0.01136398,0.01552105,-0.03332663,0.03847996
11/20/2024 4:47:34 AM,-0.005824089,0.006609917,-0.007913589,0.01184212
TimerStopped,11/20/2024 4:47:35 AM,TimeLeft:115s
SCENARIO_walking_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
11/20/2024 4:48:57 AM,0,0,0,0
11/20/2024 4:48:58 AM,0.4804754,2.331069,0.03232765,2.380291
11/20/2024 4:48:59 AM,-0.2033412,-0.06670833,-0.2300758,0.3142174
11/20/2024 4:49:00 AM,-0.07392097,0.0213201,-0.244729,0.2565368
11/20/2024 4:49:01 AM,-0.00235796,0.02843404,-0.09381485,0.09805754
11/20/2024 4:49:02 AM,0.06442738,0.007676363,-0.02754498,0.07048786
11/20/2024 4:49:03 AM,-0.08784437,0.01214743,-0.05934477,0.1067052
11/20/2024 4:49:04 AM,-0.004572153,0.01135707,0.03440237,0.0365159
11/20/2024 4:49:05 AM,0.03643441,-0.01435757,0.009318352,0.04025466
11/20/2024 4:49:06 AM,-0.1456306,0.05715013,0.04850292,0.1637893
11/20/2024 4:49:07 AM,0.4186389,-0.1487148,0.01718807,0.444601
11/20/2024 4:49:08 AM,0.2799845,-0.01748943,-0.04600477,0.2842774
