SCENARIO_seated_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/3/2025 5:58:19 PM,0,0,0,0
1/3/2025 5:58:21 PM,0.1595612,1.67704,0.411449,1.734132
1/3/2025 5:58:22 PM,0.01707649,-0.01788688,0.002622604,0.02486815
1/3/2025 5:58:23 PM,-0.01527452,0.004193902,-0.01154613,0.01960136
1/3/2025 5:58:24 PM,0.007277966,0.004150033,0.005326271,0.009927775
SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/3/2025 5:59:08 PM,0,0,0,0
1/3/2025 5:59:09 PM,0.4279242,1.485496,0.08111525,1.54803
1/3/2025 5:59:10 PM,-0.123827,-0.1574591,-0.1431346,0.2461991
1/3/2025 5:59:11 PM,0.01703262,0.08454227,0.005272388,0.08640199
1/3/2025 5:59:12 PM,0.06556749,0.07904696,0.1055756,0.1472879
1/3/2025 5:59:13 PM,0.01796913,-0.02553606,-0.05663443,0.06467178
1/3/2025 5:59:14 PM,-0.07290792,-0.01604342,-0.1407218,0.1592972
1/3/2025 5:59:15 PM,-0.1102967,0.0003261566,0.104126,0.1516829
1/3/2025 5:59:16 PM,-0.008027077,0.01349807,-0.01294947,0.02035487
1/3/2025 5:59:17 PM,-0.1340251,0.00226891,0.05790567,0.1460169
1/3/2025 5:59:18 PM,-0.003858566,-0.08470285,0.1449394,0.1679193
1/3/2025 5:59:19 PM,-0.06617641,0.1239074,-0.1070604,0.1766191
1/3/2025 5:59:20 PM,-0.01038027,-0.05814946,-0.04720592,0.07561421
1/3/2025 5:59:21 PM,0.07350159,0.0246712,0.1570001,0.1751005
1/3/2025 5:59:22 PM,0.1225181,-0.1749057,0.08932543,0.2314772
1/3/2025 5:59:23 PM,0.1261973,-0.1051764,-0.01073694,0.1646303
1/3/2025 5:59:24 PM,-0.1095042,-0.2521763,0.05363035,0.2801076
1/3/2025 5:59:25 PM,-0.0723896,0.2025032,-0.4763269,0.5226234
1/3/2025 5:59:26 PM,-0.06640434,-0.01602876,0.04976749,0.08451781
1/3/2025 5:59:27 PM,-0.08272076,0.01362276,0.05625629,0.1009608
1/3/2025 5:59:28 PM,0.01648855,-0.008960366,-0.01104832,0.02177673
1/3/2025 5:59:29 PM,-0.04092932,-0.01833475,0.05306005,0.06947475
1/3/2025 5:59:30 PM,-0.01699066,-0.0234077,0.06219435,0.0685911
1/3/2025 5:59:31 PM,0.08508444,0.07424426,-0.163044,0.1983303
1/3/2025 5:59:32 PM,-0.01026297,0.01077592,0.07139874,0.07293304
1/3/2025 5:59:33 PM,0.01983547,0.0125246,-0.05978537,0.06422307
1/3/2025 5:59:34 PM,-0.000931263,-0.002266884,-0.02044058,0.02058697
1/3/2025 5:59:35 PM,0.1312222,-0.01125336,0.08098316,0.1546098
1/3/2025 5:59:36 PM,0.07028103,-0.01661289,0.02355576,0.07596239
1/3/2025 5:59:37 PM,-0.002139091,-0.006559372,0.1068764,0.1070988
1/3/2025 5:59:38 PM,0.0141449,-0.02001286,0.03550816,0.0431442
1/3/2025 5:59:39 PM,-0.138545,-0.0144006,-0.009647369,0.1396251
1/3/2025 5:59:40 PM,-0.02346897,0.02522707,0.1207514,0.1255711
