SCENARIO_seated_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/3/2025 6:37:08 PM,0,0,0,0
1/3/2025 6:37:10 PM,-0.5277486,1.540452,0.07288027,1.629976
1/3/2025 6:37:11 PM,0.04169178,-0.05082393,-0.09212685,0.1131752
1/3/2025 6:37:12 PM,-0.1400967,0.003084183,0.08134985,0.1620321
1/3/2025 6:37:13 PM,0.1926866,-0.01265728,0.04822683,0.199033
1/3/2025 6:37:14 PM,0.1711421,0.0001975298,-0.06867361,0.1844064
1/3/2025 6:37:15 PM,0.345366,0.01589143,0.112668,0.3636266
1/3/2025 6:37:16 PM,0.009949207,-0.04183543,-0.2078509,0.2122527
1/3/2025 6:37:17 PM,-0.006072521,-0.003993273,0.07507658,0.07542755
1/3/2025 6:37:18 PM,0.005000114,0.0002560616,0.00341177,0.006058621
1/3/2025 6:37:19 PM,0.09457874,-0.02901268,0.07796669,0.125959
1/3/2025 6:37:20 PM,-0.1126785,-0.3117758,-0.003582954,0.331532
1/3/2025 6:37:21 PM,-0.1127176,0.02127004,-0.2811713,0.3036692
1/3/2025 6:37:22 PM,0.01745605,0.02851403,0.04224539,0.05387427
1/3/2025 6:37:23 PM,0.04158688,0.010903,0.0651722,0.07807534
1/3/2025 6:37:24 PM,-0.009854794,-0.008616805,-0.1343627,0.1349989
1/3/2025 6:37:25 PM,-0.026196,-0.05185974,-0.003858089,0.05822841
1/3/2025 6:37:26 PM,-0.01874161,-0.003380179,-0.01493788,0.02420359
1/3/2025 6:37:27 PM,0.09714127,-0.00791347,0.07156515,0.1209158
1/3/2025 6:37:28 PM,0.2866068,-0.2532068,0.3576245,0.5235957
1/3/2025 6:37:29 PM,0.0194335,-0.03899693,0.01953936,0.04775153
1/3/2025 6:37:30 PM,-0.1375747,0.238957,-0.1711726,0.3245417
1/3/2025 6:37:31 PM,-0.05260944,-0.1285357,0.08729362,0.1640407
1/3/2025 6:37:32 PM,0.02482891,0.05962247,-0.0680666,0.09383164
