SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 3:17:15 PM,0,0,0,0
1/8/2025 3:17:17 PM,0.215764,1.56143,-0.7301459,1.737162
1/8/2025 3:17:18 PM,0.06014442,-0.02220321,0.03635693,0.07370319
1/8/2025 3:17:19 PM,0.03952408,-0.01008105,0.1094117,0.1167677
1/8/2025 3:17:20 PM,0.02635527,-0.07139468,0.009879589,0.07674247
1/8/2025 3:17:21 PM,-0.2386031,0.03195894,0.05012703,0.2458974
1/8/2025 3:17:22 PM,-0.02259827,0.03431332,0.08069134,0.09054931
1/8/2025 3:17:23 PM,0.03334665,-0.0071522,-0.008018494,0.03503497
1/8/2025 3:17:24 PM,-0.05459881,-0.04987645,-0.03118324,0.08025637
1/8/2025 3:17:25 PM,-0.01091242,0.01247048,-0.006948471,0.01796873
1/8/2025 3:17:26 PM,0.1332927,0.008087635,0.1330671,0.1885185
1/8/2025 3:17:27 PM,-0.05894709,-0.03339291,0.02319765,0.07160988
1/8/2025 3:17:28 PM,-0.02080393,0.07393718,-0.0141449,0.07809985
1/8/2025 3:17:29 PM,0.06918812,-0.06941676,0.2185826,0.2395497
1/8/2025 3:17:30 PM,0.125968,-0.02099228,-0.08410358,0.1529118
1/8/2025 3:17:31 PM,-0.1693611,0.05965149,0.1568837,0.2384408
1/8/2025 3:17:32 PM,-0.0191288,0.009768009,-0.05323267,0.05740246
1/8/2025 3:17:33 PM,0.01335669,0.01642549,-0.01571131,0.02636367
1/8/2025 3:17:34 PM,0.1845555,-0.07578361,-0.04854822,0.205331
1/8/2025 3:17:35 PM,-0.03237057,-0.1426927,0.17805,0.230458
1/8/2025 3:17:36 PM,-0.1245131,-0.1760782,-0.246244,0.3273273
1/8/2025 3:17:37 PM,-0.04447556,0.02007604,-0.1074042,0.1179695
1/8/2025 3:17:38 PM,-0.04770517,-0.00127542,-0.07253265,0.08682393
1/8/2025 3:17:39 PM,0.003770351,-0.0236758,0.001688957,0.02403355
1/8/2025 3:17:40 PM,0.05610847,0.01644421,0.02528048,0.06369989
1/8/2025 3:17:41 PM,-0.0482769,-0.02014601,0.01382017,0.05410654
1/8/2025 3:17:42 PM,0.1186633,-0.01266265,-0.05433321,0.1311237
1/8/2025 3:17:43 PM,-0.1034899,0.01720488,0.07592058,0.1294994
1/8/2025 3:17:44 PM,0.009789467,0.02163434,0.12114,0.1234455
1/8/2025 3:17:45 PM,0.069911,0.02092528,-0.0741787,0.1040572
1/8/2025 3:17:46 PM,-0.1321464,-0.01266313,0.06646395,0.1484603
1/8/2025 3:17:47 PM,0.03230476,-0.02917874,0.002671242,0.04361344
1/8/2025 3:17:48 PM,0.1281891,0.0139662,-0.004534721,0.1290274
1/8/2025 3:17:49 PM,-0.110477,-0.05221331,0.06427002,0.1380653
1/8/2025 3:17:50 PM,-0.05895901,-0.01042688,0.09307623,0.110671
1/8/2025 3:17:51 PM,0.0279541,0.004042029,-0.09773779,0.1017371
