SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 3:59:40 PM,0,0,0,0
1/8/2025 3:59:42 PM,1.586628,1.463821,-0.2955451,2.178878
1/8/2025 3:59:43 PM,-0.05753279,0.01073563,-0.1889286,0.197786
1/8/2025 3:59:44 PM,-0.6294491,-0.04048681,-0.0653348,0.6341246
1/8/2025 3:59:45 PM,-0.7060289,0.005165577,0.4333377,0.8284233
1/8/2025 3:59:46 PM,-0.283371,0.07275343,0.09044075,0.3062217
1/8/2025 3:59:47 PM,-0.06725216,-0.01242387,0.004149914,0.06851589
1/8/2025 3:59:48 PM,-1.929863,-0.03297746,-0.7601085,2.074421
1/8/2025 3:59:49 PM,-0.04249287,-0.05777717,-0.03754759,0.08095472
1/8/2025 3:59:50 PM,-0.06204462,-0.01131999,-0.066154,0.09140038
1/8/2025 3:59:51 PM,0.1318307,0.1207985,-0.03944683,0.1831056
1/8/2025 3:59:52 PM,0.01744699,0.1256078,0.02082157,0.1285117
1/8/2025 3:59:53 PM,0.03382015,-0.001307249,0.02597189,0.04266205
1/8/2025 3:59:54 PM,8.821487E-05,-0.0002667904,0.0299325,0.02993382
1/8/2025 3:59:55 PM,0.07841206,0.0088557,-0.01383924,0.08011491
1/8/2025 3:59:56 PM,0.08979321,0.0134325,-0.002114296,0.09081697
1/8/2025 3:59:57 PM,0.02487564,0.006430387,-0.01607323,0.0303067
1/8/2025 3:59:58 PM,0.004267693,-0.001478434,-0.002787113,0.005307256
1/8/2025 3:59:59 PM,-0.006421089,-0.0225668,-0.02076292,0.03133033
1/8/2025 4:00:00 PM,-0.01328564,-0.0005483627,0.01408625,0.01937089
1/8/2025 4:00:01 PM,-0.006546021,0.007329822,0.02121544,0.02338101
1/8/2025 4:00:02 PM,-0.006508827,0.009134173,-0.007975578,0.01376255
1/8/2025 4:00:03 PM,-0.01337337,-0.006301403,0.004162788,0.0153585
1/8/2025 4:00:04 PM,-0.000954628,0.002190113,0.01706743,0.01723384
1/8/2025 4:00:05 PM,-0.005062103,0.004563212,-0.01363516,0.01524353
1/8/2025 4:00:06 PM,-0.02359676,0.01367843,0.07165098,0.07666662
1/8/2025 4:00:07 PM,-0.1324615,0.009920359,-0.07141352,0.1508124
1/8/2025 4:00:08 PM,-0.006682396,-0.04352343,-0.05740118,0.07234528
1/8/2025 4:00:09 PM,-0.1073141,0.05450308,-0.05976295,0.134382
1/8/2025 4:00:10 PM,0.1003361,0.04171097,0.0005707741,0.1086621
1/8/2025 4:00:11 PM,-0.0156765,-0.03641593,0.01813984,0.04359962
1/8/2025 4:00:12 PM,0.01460934,-0.01550174,0.01590824,0.02658588
1/8/2025 4:00:13 PM,-0.08608818,0.002511978,-0.1263475,0.1529091
1/8/2025 4:00:14 PM,0.1393175,0.002978206,0.1394997,0.1971761
1/8/2025 4:00:15 PM,0.02686024,0.01362371,-0.1454763,0.1485613
1/8/2025 4:00:16 PM,-0.2249355,0.1615266,-0.009446144,0.2770849
1/8/2025 4:00:17 PM,-0.1920447,-0.31879,0.004113197,0.3721896
1/8/2025 4:00:18 PM,0.1244197,-0.05400872,-0.2401094,0.2757712
1/8/2025 4:00:19 PM,0.1788111,0.02015829,-0.129159,0.221499
1/8/2025 4:00:20 PM,-0.008640289,0.003560305,-0.02874565,0.03022652
1/8/2025 4:00:21 PM,-0.008511543,-0.01354814,0.00558567,0.01694692
1/8/2025 4:00:22 PM,0.08539867,0.003834248,0.03085327,0.09088212
1/8/2025 4:00:23 PM,0.3005104,-0.02022445,0.1259346,0.3264584
1/8/2025 4:00:24 PM,0.6284394,0.001845717,0.2825384,0.6890337
1/8/2025 4:00:25 PM,0.6058292,-0.007685781,0.4181604,0.73617
1/8/2025 4:00:26 PM,0.5030322,-0.07532156,0.5738754,0.7668427
1/8/2025 4:00:27 PM,0.445199,-0.3840567,0.3153086,0.667174
1/8/2025 4:00:28 PM,0.3387747,-0.03293604,0.373436,0.5052796
1/8/2025 4:00:29 PM,0.3343544,-0.1122895,0.6175747,0.7111964
1/8/2025 4:00:30 PM,0.6940646,-0.06885809,0.6562948,0.9577004
1/8/2025 4:00:31 PM,0.6178339,-0.007475674,0.4513254,0.7651596
1/8/2025 4:00:32 PM,0.3819988,-0.0398109,0.5555005,0.6753435
1/8/2025 4:00:33 PM,0.05718088,0.101746,0.5833306,0.594892
1/8/2025 4:00:34 PM,0.1378381,0.04169816,0.5846839,0.6021572
1/8/2025 4:00:35 PM,0.1284502,0.1430661,0.6743054,0.7011813
1/8/2025 4:00:36 PM,-0.2092702,-0.2035472,0.5108657,0.5883955
1/8/2025 4:00:37 PM,-0.0915308,0.0007717609,0.3354449,0.3477093
1/8/2025 4:00:38 PM,0.04846954,0.05888319,-0.1750536,0.1909458
1/8/2025 4:00:39 PM,-0.03696489,0.05002356,-0.2014151,0.2108003
1/8/2025 4:00:40 PM,0.02790451,-0.02852011,-0.1089935,0.1160674
1/8/2025 4:00:41 PM,-0.01485109,-0.0108515,-0.03652287,0.04089291
1/8/2025 4:00:42 PM,-0.001318216,0.005027056,0.01919889,0.01988986
