SCENARIO_seated_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:38:54 PM,0,0,0,0
1/8/2025 10:38:56 PM,-0.2265301,2.153694,-0.292706,2.185266
1/8/2025 10:38:57 PM,0.02973795,-0.03868985,-0.003865719,0.04895094
1/8/2025 10:38:58 PM,-0.002896309,-0.05370474,-0.06111002,0.08140653
1/8/2025 10:38:59 PM,0.02921057,0.02094316,-0.05144167,0.06275443
1/8/2025 10:39:00 PM,-0.1431384,0.005731106,0.08984661,0.1690972
1/8/2025 10:39:01 PM,0.05733013,-0.0228591,-0.1086798,0.1249823
1/8/2025 10:39:02 PM,0.03636599,0.00939393,0.01770687,0.04152426
1/8/2025 10:39:03 PM,0.1891084,0.03410149,0.26826,0.3299823
1/8/2025 10:39:04 PM,0.09013319,0.02488923,0.2382331,0.2559267
1/8/2025 10:39:05 PM,0.05742645,-0.06319094,0.06424093,0.1068541
1/8/2025 10:39:06 PM,-0.007967949,-0.09644461,-0.02388239,0.09967656
1/8/2025 10:39:07 PM,-0.04100895,-0.3152421,-0.06344461,0.3241674
1/8/2025 10:39:08 PM,0.05162239,0.1103863,-0.3019876,0.3256479
1/8/2025 10:39:09 PM,0.08288765,0.01361132,-0.03517437,0.09106518
TimerStopped,1/8/2025 10:39:09 PM,TimeLeft:106s
SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:39:17 PM,0,0,0,0
1/8/2025 10:39:18 PM,0.08169365,1.793442,-0.2736406,1.816036
1/8/2025 10:39:19 PM,0.01664782,0.007325768,-0.01610136,0.02429137
1/8/2025 10:39:20 PM,-0.06383467,-0.02680111,0.03242159,0.07644817
1/8/2025 10:39:21 PM,-0.05178308,-0.01540184,-0.01312733,0.05559704
1/8/2025 10:39:22 PM,0.09732246,0.01044011,0.03435183,0.1037338
1/8/2025 10:39:23 PM,0.02221584,-0.0007641315,0.004494667,0.02267884
1/8/2025 10:39:24 PM,0.0008325577,-0.001708865,-0.006982327,0.007236453
1/8/2025 10:39:25 PM,0.07663155,-0.05788207,-0.1073189,0.1440141
1/8/2025 10:39:26 PM,0.04396582,-0.01360941,-0.0578661,0.0739371
1/8/2025 10:39:27 PM,-0.04140425,0.01959097,0.01982498,0.0499114
1/8/2025 10:39:28 PM,-0.06572151,0.03213739,0.1002879,0.1241362
1/8/2025 10:39:29 PM,0.01978827,-0.006852984,0.07794905,0.08071303
1/8/2025 10:39:30 PM,-0.01769543,0.02389324,-0.1378651,0.1410347
1/8/2025 10:39:31 PM,0.01709461,0.03169036,-0.02625084,0.0445602
1/8/2025 10:39:32 PM,-0.1124496,-0.02913713,0.08943653,0.1466042
1/8/2025 10:39:33 PM,0.01317167,-0.001122236,0.00907135,0.01603252
1/8/2025 10:39:34 PM,0.03574562,0.004406691,-0.008471966,0.03699922
1/8/2025 10:39:35 PM,-0.0003218651,-0.001617193,0.002687931,0.003153392
1/8/2025 10:39:36 PM,-0.04567337,-0.009128332,-0.009184361,0.04747353
1/8/2025 10:39:37 PM,-0.07008934,-0.0752418,0.1372938,0.1715326
1/8/2025 10:39:38 PM,-0.002039909,-0.01843429,0.0368247,0.04123158
1/8/2025 10:39:39 PM,-0.06034517,-0.05149317,0.07971287,0.1124599
1/8/2025 10:39:40 PM,-0.0185318,0.04984081,-0.1096301,0.1218454
1/8/2025 10:39:41 PM,-0.05421209,0.04622006,-0.130764,0.1489109
1/8/2025 10:39:42 PM,-0.05767059,-0.02823496,0.0007681847,0.06421605
1/8/2025 10:39:43 PM,-0.08109999,-0.06872451,-0.04108524,0.1139661
1/8/2025 10:39:44 PM,0.2497587,0.1405749,0.08116484,0.2978732
1/8/2025 10:39:45 PM,0.1797142,0.01149201,-0.03914309,0.1842863
1/8/2025 10:39:46 PM,-0.005998135,0.001044869,-0.02095175,0.02181846
1/8/2025 10:39:47 PM,-0.03209209,0.0005655289,-0.01004744,0.03363292
1/8/2025 10:39:48 PM,-0.0362587,-0.02061045,0.08071899,0.09085725
1/8/2025 10:39:49 PM,-0.01028442,-0.007008553,0.0280509,0.03068782
1/8/2025 10:39:50 PM,0.2166357,0.03432751,-0.1411533,0.2608326
1/8/2025 10:39:51 PM,-0.02048874,0.02403259,-0.02508211,0.04032947
1/8/2025 10:39:52 PM,-0.006706715,0.003705025,-0.0007958412,0.007703285
1/8/2025 10:39:53 PM,-0.05375147,-0.09948635,0.2046809,0.2338398
1/8/2025 10:39:54 PM,0.07066631,-0.02745771,-0.2436314,0.2551546
1/8/2025 10:39:55 PM,0.1762848,-0.07296491,-0.04885912,0.1969452
1/8/2025 10:39:56 PM,-0.02729034,0.01422763,0.01093721,0.03266207
1/8/2025 10:39:57 PM,-0.008564949,-0.002547503,-0.003518105,0.009603394
TimerStopped,1/8/2025 10:39:58 PM,TimeLeft:80s
SCENARIO_walking_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:43:21 PM,0,0,0,0
1/8/2025 10:43:22 PM,0.3773162,2.203223,-0.4148476,2.273468
1/8/2025 10:43:23 PM,-0.09753716,0.03354073,-0.187952,0.2143932
1/8/2025 10:43:24 PM,-0.2027159,-0.001747847,-0.0440774,0.2074599
1/8/2025 10:43:25 PM,0.06674099,0.01245522,-0.3480153,0.354576
1/8/2025 10:43:26 PM,-0.1735944,0.01049304,-0.4057612,0.4414604
1/8/2025 10:43:27 PM,0.03840268,-0.01635504,-0.4331031,0.4351098
1/8/2025 10:43:28 PM,-0.041785,-0.001013279,-0.1047111,0.1127449
1/8/2025 10:43:29 PM,0.01220489,-0.01731515,0.120872,0.1227144
1/8/2025 10:43:30 PM,0.1072791,0.02052188,0.1898952,0.2190665
TimerStopped,1/8/2025 10:43:31 PM,TimeLeft:111s
SCENARIO_walking_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:44:52 PM,0,0,0,0
1/8/2025 10:44:53 PM,-0.1328707,2.179809,-0.5393915,2.249481
1/8/2025 10:44:54 PM,0.145637,0.02552438,0.06025028,0.1596613
1/8/2025 10:44:55 PM,-0.03791237,-0.03134274,0.009498596,0.05009929
1/8/2025 10:44:56 PM,0.03268552,0.04588819,0.04147959,0.06996159
1/8/2025 10:44:57 PM,-0.2904451,0.02778149,0.07132292,0.3003617
1/8/2025 10:44:58 PM,0.07299829,-0.01343536,0.062953,0.09732594
1/8/2025 10:44:59 PM,0.05529976,-0.004436731,-0.1026831,0.1167114
1/8/2025 10:45:00 PM,-0.005733967,0.008325815,-0.01382589,0.01712755
1/8/2025 10:45:01 PM,-0.0617888,-0.03549123,-0.1266642,0.1453317
1/8/2025 10:45:02 PM,0.04908514,-0.0001375675,-0.1623015,0.1695617
1/8/2025 10:45:03 PM,0.3755302,-0.03863692,0.05631256,0.3816895
1/8/2025 10:45:04 PM,0.07214832,-0.01542163,-0.06285048,0.09691951
1/8/2025 10:45:05 PM,-0.1586471,0.01964307,-0.07971573,0.1786319
1/8/2025 10:45:06 PM,0.3577838,0.3701401,-0.8439035,0.9885272
1/8/2025 10:45:07 PM,0.4566805,-0.3854296,-0.5174491,0.7904851
1/8/2025 10:45:08 PM,0.004915714,-0.3023573,-0.02758312,0.3036527
1/8/2025 10:45:09 PM,-0.01685667,0.1749605,0.01938868,0.1768368
1/8/2025 10:45:10 PM,0.02052426,0.1552861,0.1754293,0.2351818
1/8/2025 10:45:11 PM,0.2206981,-0.02242661,-0.03061771,0.2239376
1/8/2025 10:45:12 PM,0.006267548,0.0009269714,0.00341177,0.007195944
1/8/2025 10:45:13 PM,0.01683354,0.001271725,-0.03521395,0.03905135
1/8/2025 10:45:14 PM,-0.152077,0.03598213,0.1141896,0.1935494
1/8/2025 10:45:15 PM,-0.3545854,0.003601074,0.2432966,0.430043
1/8/2025 10:45:16 PM,-0.1335423,0.01088524,0.2634845,0.2955945
1/8/2025 10:45:17 PM,-0.02764845,0.04556227,0.2397175,0.2455704
