SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/9/2025 9:02:06 PM,0,0,0,0
1/9/2025 9:02:07 PM,0.02365589,1.551917,0.2913704,1.579209
1/9/2025 9:02:08 PM,-0.1571074,-0.02221227,-0.0167923,0.1595559
1/9/2025 9:02:09 PM,-0.09432077,-0.08751094,-0.3065238,0.3324326
1/9/2025 9:02:10 PM,0.270534,0.1069944,-0.007719994,0.2910259
1/9/2025 9:02:11 PM,0.08929586,0.02367747,0.008625507,0.09278347
1/9/2025 9:02:12 PM,0.04713631,-0.01978266,0.0481205,0.07020518
1/9/2025 9:02:13 PM,-0.09016657,-0.05341256,0.0198741,0.1066672
1/9/2025 9:02:14 PM,-0.1457686,-0.05157447,-0.2733769,0.3140754
1/9/2025 9:02:15 PM,-0.01040792,-0.1199925,0.2091899,0.2413854
1/9/2025 9:02:16 PM,0.07414579,-0.2530308,0.1093788,0.2854573
1/9/2025 9:02:17 PM,0.1820636,0.1608196,-0.4197984,0.4850163
1/9/2025 9:02:18 PM,0.1671729,-0.009233117,-0.1767311,0.2434459
1/9/2025 9:02:19 PM,-0.1343732,-0.01251602,0.07807827,0.1559135
1/9/2025 9:02:20 PM,-0.08653593,-0.03688812,0.006065845,0.09426556
1/9/2025 9:02:21 PM,0.048985,-0.04319334,0.06890583,0.09493792
1/9/2025 9:02:22 PM,0.02927017,0.02676821,-0.01855087,0.0437883
1/9/2025 9:02:23 PM,-0.03638363,0.04762197,-0.03701591,0.07044003
1/9/2025 9:02:24 PM,-0.01974726,0.009284258,-0.01110601,0.02448459
1/9/2025 9:02:25 PM,0.1309648,-0.003715634,0.02284908,0.1329949
1/9/2025 9:02:26 PM,0.05753565,0.007686615,-0.1608424,0.1709963
1/9/2025 9:02:27 PM,-0.3034711,-0.04512286,0.5023479,0.5886291
1/9/2025 9:02:28 PM,0.03980637,0.03085303,-0.1922998,0.1987855
1/9/2025 9:02:29 PM,-0.1560755,-0.05748296,-0.2966037,0.3400553
1/9/2025 9:02:30 PM,-0.1644535,-0.05928838,-0.1537976,0.2328385
1/9/2025 9:02:31 PM,0.09900093,0.06391382,0.3556256,0.3746408
1/9/2025 9:02:32 PM,0.3306589,0.04972291,0.3231392,0.4650017
1/9/2025 9:02:33 PM,0.1315737,0.02078164,-0.08761406,0.1594357
1/9/2025 9:02:34 PM,-0.1710491,0.01565576,-0.08273888,0.1906532
