SCENARIO_seated_noavatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:18:10 PM,0,0,0,0
1/8/2025 10:18:12 PM,-0.9654183,2.166919,0.7249327,2.480544
1/8/2025 10:18:13 PM,-0.08839464,-0.007797956,0.03067017,0.09388866
1/8/2025 10:18:14 PM,-0.04226255,-0.02080488,0.02085066,0.05151424
1/8/2025 10:18:15 PM,0.1465745,0.0167079,-0.1337504,0.1991291
1/8/2025 10:18:16 PM,0.006561279,-0.005943298,-0.04856157,0.04936192
1/8/2025 10:18:17 PM,0.09746361,0.005730629,-0.1589851,0.1865698
1/8/2025 10:18:18 PM,0.1474018,0.007519245,0.06498337,0.1612658
1/8/2025 10:18:19 PM,0.184989,0.0002503395,-0.1750774,0.254702
1/8/2025 10:18:20 PM,0.2336602,-0.01425195,-0.04056883,0.2375838
1/8/2025 10:18:21 PM,0.2287736,-0.01184845,0.1528153,0.275373
1/8/2025 10:18:22 PM,-0.07472038,0.01900434,-0.09297943,0.1207869
1/8/2025 10:18:23 PM,0.01783848,-0.04286218,-0.04608822,0.0654179
1/8/2025 10:18:24 PM,-0.1019301,-0.1414582,-0.01134443,0.1747251
1/8/2025 10:18:25 PM,0.1767497,-0.2880399,0.1987338,0.3920492
1/8/2025 10:18:26 PM,0.02246857,-0.07675278,-0.06809807,0.1050389
1/8/2025 10:18:27 PM,0.0828414,0.1163273,-0.2370028,0.276704
1/8/2025 10:18:28 PM,-0.03616905,0.1136768,-0.1925273,0.2264892
1/8/2025 10:18:29 PM,0.02138329,-0.08944798,0.04536915,0.1025502
1/8/2025 10:18:30 PM,0.05572653,-0.0191946,-0.002233982,0.05898194
1/8/2025 10:18:31 PM,-0.006804466,0.0213753,-0.001797199,0.02250409
1/8/2025 10:18:32 PM,-0.0383215,0.01105356,-0.005006313,0.04019678
1/8/2025 10:18:33 PM,0.03415108,-0.01366222,-0.009454727,0.03797821
1/8/2025 10:18:34 PM,-0.001468658,-0.01687145,0.02363491,0.02907597
1/8/2025 10:18:35 PM,-0.02408981,-0.01196492,0.03115463,0.04115932
1/8/2025 10:18:36 PM,-0.2457366,-0.03646815,-0.04086399,0.2517663
1/8/2025 10:18:37 PM,-0.1516771,-0.03803492,-0.0968895,0.183957
1/8/2025 10:18:38 PM,-0.09202623,-0.0286442,-0.0331707,0.1019294
1/8/2025 10:18:39 PM,-0.0937171,-0.08105457,0.1387777,0.186043
1/8/2025 10:18:40 PM,0.2043419,0.1721082,-0.2924509,0.3961115
1/8/2025 10:18:41 PM,0.1028671,0.05514491,0.06385231,0.1330403
1/8/2025 10:18:42 PM,0.09918451,-0.02575982,0.2643428,0.2835106
1/8/2025 10:18:43 PM,0.1005964,-0.05000019,0.177372,0.2099535
1/8/2025 10:18:44 PM,0.1297674,0.03391242,-0.09886122,0.1666229
1/8/2025 10:18:45 PM,0.0468111,0.006419659,-0.03034973,0.0561569
1/8/2025 10:18:46 PM,0.1141386,-0.04944301,-0.04206514,0.1313077
1/8/2025 10:18:47 PM,0.1556568,-0.08373523,-0.1661286,0.2425683
1/8/2025 10:18:48 PM,-0.04991817,0.01112723,0.03279448,0.06075456
1/8/2025 10:18:49 PM,-0.07330942,-0.007505417,0.0906086,0.1167926
1/8/2025 10:18:50 PM,0.2662377,-0.2445955,-0.1140609,0.3791034
1/8/2025 10:18:51 PM,-0.002225876,-0.03145075,-0.01328945,0.03421569
1/8/2025 10:18:52 PM,-0.03270197,0.04193687,0.03462982,0.06346136
1/8/2025 10:18:53 PM,0.03226423,-0.04764628,-0.03150988,0.06560504
1/8/2025 10:18:54 PM,0.02165079,-0.01637101,-0.009684086,0.02881924
1/8/2025 10:18:55 PM,0.001654148,0.005181074,0.001009941,0.005531701
1/8/2025 10:18:56 PM,0.02233791,-0.03016949,-0.01352644,0.03990169
1/8/2025 10:18:57 PM,0.004622459,-0.0241915,0.01038504,0.0267291
TimerStopped,1/8/2025 10:18:57 PM,TimeLeft:74s
SCENARIO_seated_avatar
Timestamp,MovementDeltaX,MovementDeltaY,MovementDeltaZ,TotalMovementDelta
1/8/2025 10:19:01 PM,0,0,0,0
1/8/2025 10:19:02 PM,0.2778063,1.648755,0.03482008,1.672358
1/8/2025 10:19:03 PM,0.03133965,0.02123475,-0.08723116,0.09509134
1/8/2025 10:19:04 PM,-0.1136036,0.04539776,0.05389786,0.1336851
1/8/2025 10:19:05 PM,-0.1515589,0.02695894,0.01519918,0.1546864
1/8/2025 10:19:06 PM,-0.02276516,-0.002830267,-0.01539469,0.02762715
1/8/2025 10:19:07 PM,0.06891108,0.003523231,0.009262085,0.06961994
1/8/2025 10:19:08 PM,0.09519911,0.009973884,-0.02583313,0.09914484
1/8/2025 10:19:09 PM,0.03483629,-0.009108543,0.02082396,0.04159531
1/8/2025 10:19:10 PM,0.3006563,-0.2776556,-0.0810771,0.4172054
1/8/2025 10:19:11 PM,0.08188581,-0.1744359,-0.01014042,0.1929663
1/8/2025 10:19:12 PM,0.006111145,-0.01868868,-0.003879547,0.02004155
1/8/2025 10:19:13 PM,-0.0009937286,-0.001372933,0.001433849,0.002219992
1/8/2025 10:19:14 PM,-0.006629944,-0.01878655,0.0151906,0.02505284
1/8/2025 10:19:15 PM,-0.038836,0.05722511,0.024158,0.07325679
1/8/2025 10:19:16 PM,-0.4469094,0.391763,0.1475558,0.6123553
1/8/2025 10:19:17 PM,-0.1026845,0.02151799,-0.0327034,0.1098938
1/8/2025 10:19:18 PM,-0.1666369,-0.01256251,-0.03565264,0.1708707
1/8/2025 10:19:19 PM,-0.1722088,-0.06768787,-0.07560444,0.1998838
1/8/2025 10:19:20 PM,-0.03076553,-0.007010937,-0.01110506,0.03345136
1/8/2025 10:19:21 PM,0.001936913,0.01089776,0.02670288,0.028906
1/8/2025 10:19:22 PM,0.04553604,0.04215384,-0.1084175,0.1249193
1/8/2025 10:19:23 PM,0.1326427,0.05318487,-0.1437783,0.2027189
1/8/2025 10:19:24 PM,-0.05886889,-0.03926873,0.1101885,0.1309545
1/8/2025 10:19:25 PM,0.09199667,0.02317548,0.1851902,0.2080767
1/8/2025 10:19:26 PM,0.08946705,0.003908873,0.03189278,0.09506199
1/8/2025 10:19:27 PM,0.2252479,0.003183722,0.003780842,0.2253021
1/8/2025 10:19:28 PM,0.1625395,-0.007150769,-0.03249311,0.1659097
1/8/2025 10:19:29 PM,0.08193254,0.04380774,-0.241673,0.2589168
1/8/2025 10:19:30 PM,-0.04695511,-0.01773071,-0.07006979,0.08619127
1/8/2025 10:19:31 PM,0.05320549,-0.02094865,0.04719973,0.07414503
1/8/2025 10:19:32 PM,0.01231766,-0.006958604,0.05216217,0.05404663
1/8/2025 10:19:33 PM,-0.01215982,0.01128161,-0.003384113,0.01692892
1/8/2025 10:19:34 PM,0.01314402,0.0112834,-0.1170483,0.1183232
1/8/2025 10:19:35 PM,-0.03093719,0.0213505,-0.05501604,0.06663122
1/8/2025 10:19:36 PM,0.07086086,0.0008319616,0.105329,0.1269494
1/8/2025 10:19:37 PM,0.001903534,0.009268284,0.1405568,0.1408749
